,org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status,bag_of_words
135,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-kafka/manifests/server/jmxtrans.pp,1,0,463,0,0,0,21,181,25,0,0,0,1,"{'class': 2, 'kafka': 149, 'server': 47, 'jmxtran': 4, 'jmx': 51, 'port': 4, 'default': 4, 'ganglia': 6, 'undef': 8, 'graphit': 6, 'statsd': 6, 'outfil': 5, 'group': 7, 'prefix': 8, 'object': 9, 'run': 3, 'interv': 3, 'log': 30, 'level': 3, 'info': 1, 'legaci': 2, 'fals': 1, 'inherit': 1, 'fqdn': 1, 'metric': 38, 'jvm': 1, 'rate': 45, 'attr': 87, 'count': 17, 'slope': 53, 'posit': 9, 'g': 53, 'time': 23, 'max': 1, 'mean': 9, 'min': 1, 'valu': 21, 'name': 141, 'type': 132, 'topic': 39, 'network': 24, 'replica': 25, 'request': 56, 'merg': 2, 'partit': 22, 'size': 2, 'control': 20, 'cluster': 2, 'els': 1, 'unit': 36, 'call': 10, 'second': 25, 'leader': 9, 'isrshrink': 1, 'shrink': 7, 'isrexpand': 1, 'expand': 8, 'ms': 17, 'stddev': 1, 'elect': 9, 'hostnam': 1, 'root': 2, 'bucket': 53, 'fifteen': 7, 'minut': 21, 'five': 7, 'one': 7, 'th': 5, 'percentil': 6, 'thth': 1, 'std': 2, 'dev': 2, 'broker': 16, 'result': 46, 'alia': 46, 'byte': 6, 'per': 22, 'sec': 22, 'reject': 2, 'fail': 4, 'fetch': 6, 'produc': 6, 'messag': 2, 'manag': 24, 'isr': 5, 'replic': 6, 'fetcher': 6, 'client': 3, 'id': 3, 'purgatori': 8, 'handler': 2, 'pool': 2, 'local': 2, 'remot': 2, 'queue': 4, 'respons': 4, 'send': 2, 'total': 2, 'flush': 6, 'stat': 10, 'start': 2, 'offset': 4, 'end': 2, 'lag': 4, 'consum': 2, 'ihrink': 1, 'unclean': 2}"
136,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/roles/perestroika/publisher.pp,0,0,65,2,2,4,12,4,14,0,0,0,0,"{'class': 6, 'fuel': 5, 'project': 5, 'role': 1, 'perestroika': 3, 'publish': 1, 'gpg': 14, 'content': 6, 'priv': 6, 'pub': 6, 'id': 6, 'key': 12, 'owner': 4, 'jenkin': 8, 'packag': 3, 'createrepo': 1, 'devscript': 1, 'expect': 1, 'python': 1, 'lxml': 1, 'reprepro': 1, 'rpm': 1, 'yum': 1, 'util': 1, 'ensur': 3, 'defin': 1, 'slave': 4, 'gnupg': 3, 'public': 2, 'present': 2, 'user': 4, 'type': 2, 'requir': 2, 'privat': 2}"
137,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/horizon.pp,0,0,55,0,0,0,15,8,20,0,0,1,0,"{'class': 3, 'openstack': 1, 'horizon': 5, 'secret': 3, 'key': 3, 'cach': 9, 'server': 9, 'ip': 5, 'port': 7, 'swift': 3, 'fals': 3, 'quantum': 3, 'app': 3, 'link': 3, 'undef': 1, 'keyston': 9, 'host': 3, 'scheme': 3, 'http': 1, 'default': 3, 'role': 3, 'member': 1, 'django': 3, 'debug': 3, 'api': 3, 'result': 3, 'limit': 3, 'memcach': 1, 'listen': 1, 'tcp': 1, 'udp': 1}"
138,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/apps/updates.pp,0,1,74,2,2,4,31,25,15,0,0,0,1,"{'class': 6, 'fuel': 4, 'project': 3, 'app': 1, 'updat': 13, 'appli': 1, 'firewal': 2, 'rule': 1, 'fals': 2, 'allow': 4, 'sourc': 1, 'nginx': 12, 'access': 4, 'log': 13, 'var': 4, 'error': 4, 'format': 3, 'proxi': 1, 'servic': 2, 'fqdn': 4, 'sync': 4, 'host': 4, 'dir': 5, 'www': 6, 'defin': 2, 'resourc': 1, 'vhost': 2, 'ensur': 2, 'present': 1, 'autoindex': 1, 'root': 3, 'server': 4, 'name': 1, 'cfg': 1, 'append': 1, 'disabl': 1, 'symlink': 1, 'owner': 2, 'file': 3, 'directori': 1, 'data': 4, 'group': 1, 'requir': 2, 'rsync': 4, 'gid': 2, 'uid': 2, 'use': 2, 'chroot': 1, 'ye': 2, 'xinetd': 1, 'modul': 1, 'comment': 1, 'deni': 1, 'incom': 1, 'chmod': 2, 'outgo': 1, 'list': 1, 'lock': 2, 'run': 1, 'max': 1, 'connect': 1, 'path': 1, 'read': 1, 'write': 1}"
139,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/jenkins/slave.pp,2,16,1287,35,35,70,249,203,81,1,15,15,1,"{'class': 23, 'fuel': 76, 'project': 10, 'jenkin': 92, 'slave': 10, 'docker': 30, 'packag': 131, 'rubi': 35, 'version': 18, 'bind': 3, 'polici': 3, 'bat': 3, 'test': 31, 'fals': 30, 'build': 41, 'iso': 19, 'npm': 12, 'grunt': 2, 'cli': 2, 'gulp': 2, 'plugin': 8, 'check': 12, 'task': 4, 'graph': 4, 'config': 10, 'undef': 4, 'path': 9, 'home': 12, 'dockercfg': 1, 'user': 46, 'servic': 6, 'extern': 4, 'host': 11, 'web': 12, 'selenium': 7, 'http': 2, 'share': 3, 'instal': 3, 'swarm': 3, 'known': 6, 'overwrit': 3, 'kolla': 5, 'libvirt': 13, 'default': 20, 'network': 9, 'polkit': 1, 'rule': 3, 'ldap': 14, 'base': 3, 'ignor': 3, 'sudo': 6, 'group': 31, 'uri': 3, 'local': 14, 'ssh': 13, 'privat': 3, 'key': 22, 'public': 3, 'nailgun': 6, 'db': 8, 'osc': 8, 'apiurl': 1, 'pass': 2, 'primari': 3, 'secondari': 3, 'url': 2, 'osci': 64, 'cento': 24, 'imag': 13, 'name': 13, 'x': 7, 'gold': 1, 'master': 1, 'img': 1, 'qcow': 3, 'job': 21, 'dir': 30, 'vm': 20, 'rpm': 4, 'remot': 7, 'ob': 4, 'content': 18, 'rsync': 14, 'sourc': 11, 'server': 18, 'trusti': 17, 'deb': 6, 'ubuntu': 26, 'ostf': 5, 'pam': 6, 'filter': 4, 'password': 7, 'run': 5, 'seed': 4, 'cleanup': 5, 'var': 9, 'www': 10, 'fuelweb': 2, 'directori': 10, 'poll': 1, 'ttl': 2, 'time': 2, 'live': 1, 'day': 1, 'pattern': 3, 'file': 41, 'srv': 1, 'download': 2, 'simpl': 3, 'syntax': 8, 'command': 2, 'sbin': 3, 'ebtabl': 1, 'tl': 5, 'cacertdir': 3, 'verifi': 37, 'astut': 3, 'doc': 7, 'pkg': 3, 'requir': 39, 'stat': 3, 'casperj': 1, 'phantomj': 1, 'checker': 7, 'workspac': 5, 'display': 4, 'num': 2, 'defin': 10, 'common': 21, 'transmiss': 1, 'daemon': 5, 'true': 23, 'els': 2, 'devopslib': 1, 'cleaner': 1, 'clean': 1, 'ensur': 70, 'git': 2, 'python': 76, 'client': 1, 'tox': 6, 'xmlstarlet': 1, 'case': 15, 'osfamili': 15, 'debian': 16, 'yaml': 3, 'pyyaml': 3, 'gitpython': 1, 'land': 1, 'page': 1, 'updat': 1, 'cron': 1, 'devop': 12, 'env': 2, 'absent': 6, 'usr': 1, 'bin': 1, 'sh': 1, 'etc': 10, 'set': 2, 'py': 2, 'forc': 1, 'uninstal': 1, 'option': 2, 'purg': 1, 'mode': 15, 'owner': 18, 'id': 2, 'rsa': 2, 'present': 16, 'pub': 1, 'creat': 2, 'resourc': 9, 'dev': 27, 'devel': 26, 'listen': 5, 'tcp': 8, 'auth': 4, 'none': 2, 'mdn': 3, 'adv': 3, 'unix': 5, 'sock': 5, 'libvirtd': 3, 'rw': 3, 'perm': 3, 'qemu': 6, 'port': 2, 'opt': 1, 'l': 1, 'sysconfig': 1, 'arg': 1, 'titl': 5, 'kvm': 4, 'pool': 1, 'type': 3, 'autostart': 1, 'target': 1, 'lib': 1, 'postgresql': 14, 'system': 16, 'psycopg': 1, 'virtualenv': 5, 'htop': 1, 'sysstat': 1, 'dstat': 1, 'tcpdump': 1, 'screen': 1, 'reprepro': 2, 'createrepo': 3, 'zabbix': 1, 'agent': 1, 'revert': 1, 'counter': 1, 'item': 1, 'libev': 2, 'libffi': 2, 'vncviewer': 1, 'openssl': 1, 'pkgconfig': 1, 'gtk': 1, 'vnc': 1, 'sudoer': 8, 'systest': 1, 'root': 15, 'templat': 5, 'erb': 5, 'exec': 3, 'load': 4, 'bridg': 8, 'modul': 5, 'modprob': 4, 'logoutput': 2, 'failur': 2, 'augea': 1, 'sysctl': 3, 'net': 2, 'nf': 2, 'call': 2, 'iptabl': 2, 'context': 1, 'chang': 1, 'clear': 1, 'valu': 2, 'swappi': 1, 'list': 7, 'devscript': 2, 'libpars': 2, 'debcontrol': 1, 'perl': 3, 'make': 4, 'mock': 2, 'nodej': 3, 'legaci': 2, 'pigz': 1, 'lzop': 1, 'setuptool': 1, 'pbr': 1, 'sbuild': 1, 'zlib': 4, 'g': 2, 'provid': 3, 'bc': 1, 'essenti': 1, 'debmirror': 1, 'debootstrap': 1, 'dosfstool': 1, 'genisoimag': 1, 'isomd': 1, 'sum': 1, 'kpartx': 1, 'lrzip': 1, 'ipaddr': 1, 'jinja': 1, 'nose': 1, 'paramiko': 1, 'pip': 1, 'realpath': 1, 'syslinux': 2, 'unzip': 1, 'xorriso': 1, 'yum': 4, 'util': 4, 'extlinux': 2, 'libconfig': 1, 'auto': 1, 'libmysqlcli': 1, 'libyaml': 4, 'lockfil': 3, 'xmlbuilder': 1, 'bundler': 2, 'builder': 1, 'rubygem': 1, 'integr': 1, 'apt': 3, 'pin': 3, 'prioriti': 4, 'fwm': 1, 'nginx': 4, 'data': 2, 'vhost': 1, 'autoindex': 1, 'multistrap': 4, 'libxml': 7, 'dfsg': 3, 'virtual': 1, 'physic': 1, 'processor': 2, 'intel': 4, 'conf': 2, 'nest': 1, 'warn': 1, 'vendor': 1, 'oscrc': 3, 'defaultnetwork': 1, 'get': 4, 'timeout': 4, 'nogroup': 1, 'inkscap': 2, 'cloud': 2, 'sptheme': 2, 'sphinx': 2, 'rst': 2, 'pdf': 2, 'libxslt': 4, 'chromium': 2, 'browser': 1, 'chromedriv': 1, 'firefox': 1, 'imagemagick': 1, 'xfont': 4, 'dpi': 2, 'cyril': 1, 'scalabl': 1, 'app': 2, 'xorg': 1, 'width': 1, 'height': 1, 'pg': 2, 'hba': 2, 'allow': 4, 'connect': 4, 'authent': 4, 'postgr': 6, 'descript': 2, 'databas': 2, 'address': 1, 'method': 2, 'md': 2, 'log': 1, 'rvm': 12, 'use': 1, 'gem': 7, 'raemon': 7, 'tmp': 1, 'puppet': 3, 'libpcap': 2, 'lint': 2, 'flake': 1, 'pytest': 1, 'jsonschema': 1, 'networkx': 1, 'plantuml': 2, 'sphinxcontrib': 1, 'texliv': 1, 'font': 1, 'epstopdf': 1, 'binari': 1, 'libjpeg': 2, 'turbo': 1, 'shellcheck': 1, 'dpkg': 1, 'gcc': 1, 'fpm': 1, 'fail': 1, 'must': 1, 'explicitli': 1, 'lxc': 2, 'enabl': 1, 'hasstatu': 1, 'firewal': 1, 'accept': 2, 'interfac': 1, 'proto': 1, 'inifac': 1, 'action': 1, 'sandbox': 2, 'red': 13, 'hat': 13}"
140,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-external-ceph/deployment_scripts/puppet/modules/external_ceph/manifests/volumes_ephemeral.pp,0,0,46,1,2,4,10,5,0,0,0,0,0,"{'class': 2, 'extern': 10, 'ceph': 16, 'volum': 2, 'ephemer': 3, 'plugin': 2, 'name': 5, 'notic': 1, 'modular': 1, 'comput': 4, 'pp': 1, 'hiera': 1, 'hash': 1, 'cinder': 10, 'pick': 6, 'fals': 6, 'pool': 6, 'nova': 12, 'user': 4, 'key': 4, 'includ': 1, 'param': 3, 'servic': 5, 'ensur': 2, 'stop': 1, 'libvirt': 5, 'libvirtd': 1, 'enabl': 1, 'true': 1, 'run': 1, 'rbd': 5, 'imag': 1, 'secret': 3, 'uuid': 1, 'dd': 1, 'c': 1, 'ae': 1, 'ffe': 1, 'e': 1, 'seem': 1, 'hardcod': 1, 'librari': 1, 'storag': 1, 'file': 1, 'titl': 1, 'etc': 1, 'xml': 1, 'requir': 1, 'packag': 2, 'client': 1, 'config': 1}"
141,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/apps/lodgeit.pp,1,3,118,2,7,9,53,39,15,0,2,2,0,"{'class': 5, 'fuel': 9, 'project': 2, 'app': 1, 'lodgeit': 7, 'ssl': 31, 'certif': 6, 'content': 9, 'key': 8, 'file': 13, 'etc': 2, 'cert': 2, 'past': 10, 'crt': 1, 'privat': 1, 'servic': 4, 'fqdn': 5, 'nginx': 17, 'access': 6, 'log': 19, 'var': 3, 'error': 15, 'format': 5, 'proxi': 1, 'header': 3, 'h': 2, 'lodg': 1, 'defin': 1, 'web': 2, 'ensur': 7, 'present': 7, 'mode': 2, 'owner': 2, 'root': 7, 'group': 2, 'usr': 3, 'share': 4, 'view': 1, 'html': 8, 'requir': 2, 'resourc': 4, 'vhost': 4, 'server': 2, 'name': 2, 'listen': 2, 'port': 3, 'www': 4, 'locat': 7, 'cfg': 3, 'append': 3, 'return': 1, 'http': 1, 'request': 1, 'uri': 1, 'true': 7, 'cach': 1, 'session': 1, 'timeout': 1, 'stapl': 2, 'verifi': 1, 'uwsgi': 2, 'intercept': 1, 'page': 8, 'infra': 7, 'xx': 3, 'static': 2, 'miranti': 1}"
142,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/devops_tools.pp,0,0,23,0,0,0,0,0,8,0,0,0,0,"{'class': 4, 'fuel': 4, 'project': 4, 'devop': 3, 'tool': 3, 'lpbugmanag': 3, 'fals': 2, 'lpupdatebug': 3, 'common': 1}"
143,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/devopslib/manifests/ssl_certificate.pp,0,2,47,0,2,2,11,4,26,0,2,2,0,"{'defin': 1, 'devopslib': 1, 'ssl': 2, 'certif': 7, 'hiera': 1, 'hash': 1, 'titl': 1, 'owner': 5, 'root': 2, 'group': 5, 'mode': 5, 'file': 2, 'crt': 2, 'filenam': 2, 'ensur': 2, 'present': 2, 'content': 4, 'key': 2}"
144,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/lab_cz.pp,0,5,92,3,7,10,42,33,7,0,6,6,1,"{'class': 2, 'fuel': 6, 'project': 4, 'lab': 4, 'cz': 4, 'libvirt': 1, 'qemu': 1, 'fals': 3, 'listen': 2, 'tcp': 1, 'tl': 1, 'unix': 2, 'sock': 2, 'rw': 1, 'perm': 1, 'group': 7, 'libvirtd': 1, 'packag': 5, 'syslinux': 3, 'python': 3, 'paramiko': 1, 'netaddr': 1, 'xmlbuilder': 1, 'nf': 5, 'kernel': 3, 'server': 3, 'ipmitool': 1, 'vlan': 1, 'ensur': 8, 'file': 9, 'etc': 3, 'export': 3, 'present': 5, 'content': 1, 'var': 7, 'lib': 8, 'tftpboot': 7, 'ro': 1, 'async': 1, 'subtre': 1, 'check': 1, 'root': 13, 'squash': 1, 'crossmnt': 1, 'n': 1, 'owner': 6, 'mode': 6, 'requir': 3, 'notifi': 1, 'servic': 2, 'run': 1, 'name': 1, 'enabl': 1, 'true': 2, 'restart': 1, 'pxelinux': 5, 'cfg': 3, 'srv': 1, 'download': 1, 'directori': 1, 'sourc': 4, 'usr': 1, 'default': 2, 'puppet': 3, 'modul': 3, 'sudoer': 1, 'deploy': 2, 'sudo': 1, 'network': 2, 'interfac': 2}"
145,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/znc.pp,0,0,30,1,1,3,7,4,8,0,0,0,0,"{'class': 4, 'fuel': 2, 'project': 2, 'znc': 3, 'appli': 3, 'firewal': 6, 'rule': 3, 'fals': 1, 'servic': 3, 'port': 4, 'common': 1, 'extern': 1, 'host': 1, 'includ': 1, 'default': 2, 'pre': 2, 'allow': 1, 'connect': 1, 'ensur': 1, 'present': 1, 'dport': 1, 'proto': 1, 'tcp': 1, 'action': 1, 'accept': 1, 'requir': 1}"
146,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-standalone-ceph/deployment_scripts/mon.pp,0,0,1,0,0,1,0,0,0,0,0,0,1,"{'includ': 1, 'ceph': 2, 'overrid': 1, 'mon': 1}"
147,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-haproxy/manifests/config.pp,0,0,78,0,0,0,8,11,61,0,1,1,1,"{'defin': 1, 'haproxi': 7, 'config': 4, 'virtual': 2, 'ip': 2, 'port': 1, 'order': 3, 'ipaddress': 1, 'mode': 1, 'tcp': 1, 'option': 2, 'tcplog': 1, 'ssl': 1, 'hello': 1, 'chk': 1, 'balanc': 1, 'roundrobin': 1, 'concat': 1, 'fragment': 1, 'name': 2, 'block': 2, 'target': 1, 'etc': 1, 'cfg': 1, 'content': 1, 'templat': 1, 'erb': 1, 'balancermemb': 1, 'listen': 1, 'servic': 1}"
148,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/manifests/ha.pp,0,0,44,0,0,0,13,12,0,0,0,0,1,"{'notic': 1, 'modular': 1, 'puppet': 1, 'manifest': 1, 'ha': 3, 'pp': 1, 'network': 4, 'metadata': 3, 'hiera': 8, 'hash': 11, 'public': 17, 'ssl': 27, 'use': 1, 'get': 6, 'properti': 4, 'celebr': 11, 'usag': 2, 'fals': 3, 'path': 8, 'intern': 11, 'address': 3, 'map': 4, 'node': 2, 'ipaddr': 1, 'role': 2, 'primari': 1, 'control': 2, 'mgmt': 1, 'vip': 3, 'extern': 3, 'lb': 3, 'server': 3, 'name': 4, 'array': 2, 'key': 1, 'ipaddress': 4, 'valu': 1, 'virtual': 6, 'ip': 6, 'manag': 1, 'openstack': 2, 'haproxi': 3, 'servic': 3, 'true': 1, 'api': 2, 'order': 1, 'listen': 1, 'port': 1, 'requir': 1, 'config': 1, 'option': 1, 'http': 2, 'request': 1, 'set': 1, 'header': 1, 'x': 1, 'forward': 1, 'proto': 1, 'fc': 1}"
149,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-horizon/spec/fixtures/manifests/site.pp,0,0,0,0,0,0,0,0,0,0,0,0,0,{}
150,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/apps/mirror_pypi.pp,1,2,118,4,7,11,39,30,17,1,2,2,1,"{'class': 1, 'fuel': 2, 'project': 2, 'app': 2, 'mirror': 18, 'pypi': 16, 'cron': 3, 'frequenc': 2, 'delet': 2, 'packag': 12, 'true': 4, 'dir': 4, 'var': 7, 'www': 6, 'master': 1, 'http': 1, 'python': 3, 'org': 1, 'stop': 2, 'error': 6, 'timeout': 2, 'worker': 1, 'nginx': 10, 'access': 4, 'log': 13, 'format': 3, 'proxi': 1, 'servic': 5, 'fqdn': 5, 'valid': 1, 'bool': 1, 'bandersnatch': 6, 'wrapper': 1, 'pip': 2, 'ensur': 9, 'provid': 1, 'requir': 4, 'resourc': 3, 'file': 4, 'directori': 2, 'owner': 3, 'root': 5, 'group': 3, 'mode': 2, 'data': 1, 'user': 5, 'present': 4, 'home': 1, 'lib': 1, 'comment': 1, 'use': 1, 'run': 3, 'synchron': 1, 'managehom': 1, 'system': 1, 'etc': 1, 'conf': 2, 'content': 1, 'templat': 1, 'erb': 1, 'vhost': 3, 'autoindex': 1, 'web': 2, 'server': 1, 'name': 1, 'cfg': 1, 'append': 1, 'charset': 1, 'utf': 1, 'locat': 1, 'minut': 1, 'command': 1, 'flock': 1, 'n': 1, 'lock': 2, 'k': 1, 'usr': 4, 'bin': 4, 'logger': 1, 'environ': 1, 'path': 1, 'local': 1, 'sbin': 2}"
151,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/ssh/manifests/authorized_keys.pp,0,0,13,0,1,1,2,2,4,0,0,0,1,"{'class': 1, 'ssh': 3, 'author': 3, 'key': 6, 'hiera': 1, 'hash': 1, 'creat': 1, 'resourc': 1, 'ensur': 1, 'present': 1, 'user': 1, 'root': 1}"
152,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/log_storage/manifests/logstash.pp,0,13,164,6,0,6,48,34,27,0,6,6,1,"{'class': 1, 'log': 24, 'storag': 15, 'logstash': 44, 'filter': 11, 'pattern': 15, 'param': 4, 'elasticsearch': 13, 'bind': 1, 'port': 3, 'undef': 8, 'cacert': 1, 'cluster': 1, 'host': 2, 'fqdn': 2, 'max': 2, 'retri': 2, 'protocol': 1, 'node': 1, 'item': 1, 'ssl': 14, 'cert': 1, 'verifi': 1, 'worker': 1, 'lumberjack': 5, 'type': 1, 'dir': 9, 'etc': 5, 'certif': 5, 'file': 16, 'crt': 1, 'key': 6, 'user': 27, 'inherit': 1, 'ensur': 2, 'resourc': 1, 'present': 1, 'shell': 1, 'bin': 1, 'fals': 1, 'system': 1, 'true': 5, 'configfil': 7, 'input': 2, 'content': 13, 'templat': 11, 'conf': 7, 'erb': 11, 'order': 7, 'syslog': 2, 'nginx': 8, 'access': 4, 'error': 4, 'mysql': 4, 'slow': 4, 'libvirt': 4, 'qemu': 4, 'env': 4, 'output': 2, 'owner': 6, 'group': 6, 'mode': 6, 'replac': 4, 'requir': 6}"
153,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-concat/manifests/init.pp,1,5,221,1,6,9,38,16,94,1,2,2,1,"{'defin': 1, 'concat': 23, 'owner': 4, 'id': 3, 'group': 8, 'setup': 6, 'root': 3, 'mode': 5, 'warn': 5, 'fals': 6, 'forc': 5, 'backup': 3, 'puppet': 3, 'gnu': 1, 'undef': 2, 'order': 4, 'alpha': 2, 'includ': 1, 'safe': 2, 'name': 14, 'regsubst': 2, 'g': 2, 'concatdir': 5, 'version': 2, 'majorvers': 1, 'fragdir': 15, 'fragment': 5, 'default': 7, 'messag': 2, 'file': 12, 'manag': 1, 'edit': 1, 'case': 3, 'true': 7, 'ye': 2, 'warnmsg': 7, 'escap': 3, 'warnflag': 3, 'w': 1, 'forceflag': 4, 'f': 1, 'fail': 2, 'improp': 2, 'valu': 2, 'given': 2, 'numer': 1, 'orderflag': 4, 'n': 1, 'ensur': 5, 'directori': 2, 'sourc': 4, 'real': 2, 'null': 1, 'ignor': 1, 'svn': 1, 'git': 1, 'gitignor': 1, 'notifi': 2, 'exec': 3, 'purg': 1, 'recurs': 1, 'present': 3, 'alia': 2, 'command': 1, 'bin': 2, 'concatfrag': 2, 'sh': 2, 'requir': 1, 'subscrib': 1, 'unless': 1, 'user': 1}"
154,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/transmission/manifests/daemon.pp,2,2,247,2,4,7,29,58,85,2,1,1,0,"{'class': 2, 'transmiss': 17, 'daemon': 1, 'alt': 7, 'speed': 11, 'enabl': 24, 'fals': 18, 'time': 4, 'begin': 1, 'day': 1, 'end': 1, 'appli': 2, 'firewal': 6, 'rule': 2, 'bind': 3, 'address': 3, 'ipv': 2, 'blocklist': 3, 'url': 2, 'http': 1, 'www': 1, 'exampl': 1, 'com': 1, 'cach': 1, 'size': 3, 'mb': 1, 'dht': 1, 'true': 15, 'download': 9, 'dir': 5, 'srv': 2, 'limit': 14, 'queue': 6, 'encrypt': 1, 'idl': 2, 'seed': 4, 'incomplet': 3, 'lpd': 1, 'max': 1, 'peer': 11, 'global': 2, 'messag': 1, 'level': 1, 'congest': 1, 'algorithm': 1, 'cubic': 1, 'per': 2, 'torrent': 7, 'port': 9, 'random': 3, 'high': 1, 'low': 1, 'start': 4, 'socket': 1, 'to': 1, 'default': 4, 'pex': 1, 'forward': 1, 'prealloc': 1, 'prefetch': 1, 'stall': 2, 'minut': 1, 'ratio': 2, 'renam': 1, 'partial': 1, 'file': 7, 'rpc': 9, 'authent': 1, 'requir': 3, 'password': 1, 'ad': 2, 'ec': 1, 'b': 2, 'dca': 1, 'efnhkvn': 1, 'ge': 1, 'usernam': 1, 'whitelist': 2, 'scrape': 1, 'paus': 1, 'script': 2, 'done': 2, 'filenam': 1, 'trash': 1, 'origin': 1, 'umask': 1, 'upload': 3, 'slot': 1, 'utp': 1, 'includ': 1, 'param': 4, 'config': 9, 'packag': 8, 'servic': 18, 'ensur': 4, 'present': 2, 'new': 5, 'mode': 1, 'owner': 2, 'root': 2, 'group': 2, 'content': 1, 'templat': 1, 'set': 1, 'json': 1, 'erb': 1, 'pre': 1, 'allow': 3, 'tcp': 2, 'connect': 3, 'proto': 3, 'action': 3, 'accept': 3, 'udp': 3, 'multicast': 1, 'case': 2, 'osfamili': 2, 'debian': 3, 'user': 4, 'directori': 1, 'exec': 4, 'reload': 4, 'command': 2, 'stop': 2, 'cp': 2, 'refreshonli': 2, 'logoutput': 2, 'failur': 2, 'run': 1, 'provid': 1, 'systemd': 1, 'systemctl': 2, 'red': 2, 'hat': 2}"
155,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/uwsgi/manifests/init.pp,0,0,33,1,2,3,7,2,9,0,0,0,1,"{'class': 1, 'uwsgi': 5, 'packag': 6, 'param': 4, 'servic': 4, 'somaxconn': 5, 'inherit': 1, 'ensur': 2, 'present': 1, 'sysctl': 2, 'net': 2, 'core': 2, 'valu': 1, 'run': 1, 'enabl': 1, 'true': 2, 'hasstatu': 1, 'hasrestart': 1, 'fals': 1, 'requir': 1}"
156,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/setup_test_volume.pp,0,0,28,0,0,1,5,4,0,0,0,0,0,"{'class': 1, 'cinder': 2, 'setup': 1, 'test': 1, 'volum': 7, 'name': 5, 'size': 2, 'g': 1, 'loopback': 4, 'devic': 4, 'dev': 2, 'loop': 1, 'exec': 5, 'cwd': 1, 'tmp': 1, 'bin': 1, 'dd': 1, 'zero': 1, 'bs': 1, 'count': 1, 'seek': 1, 'unless': 1, 'sbin': 4, 'vgdisplay': 1, 'losetup': 1, 'refreshonli': 3, 'true': 3, 'pvcreat': 1, 'vgcreat': 1}"
157,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/db/mysql.pp,0,0,36,1,0,2,8,8,1,0,0,0,0,"{'class': 5, 'cinder': 9, 'db': 7, 'mysql': 7, 'password': 5, 'dbname': 4, 'user': 5, 'host': 7, 'allow': 3, 'undef': 1, 'charset': 3, 'latin': 1, 'cluster': 1, 'id': 1, 'localzon': 1, 'includ': 1, 'param': 1, 'server': 1, 'exec': 2, 'titl': 2, 'manag': 2, 'sync': 2, 'databas': 2, 'requir': 1, 'config': 1, 'access': 1}"
